user_id,transaction_date,region,product_category,sale_amount,price,city,store_id,status,age,subscription,raw_timestamp,email,username
1115,2025-04-02,South,Furniture,780.96,3274.23,Chennai,S013,,57,Standard,2025-04-02 22:19:00,user1115@example.com,user1115
1177,2025-01-05,West,Furniture,2948.85,,Bengaluru,S013,Pending,37,Basic,2025-01-05 08:35:00,user1177@example.com,user1177
1188,2025-02-17,North,Clothing,2231.88,3563.18,Pune,S014,,44,Basic,2025-02-17 15:06:00,user1188@example.com,user1188
1164,2025-02-16,North,Furniture,579.27,1234.43,Hyderabad,S014,Pending,19,Basic,2025-02-16 22:10:00,user1164@example.com,user1164
1200,2025-04-06,West,Furniture,3572.3,2980.42,Bengaluru,S001,,40,Premium,2025-04-06 16:07:00,user1200@example.com,
1095,2025-01-30,East,Electronics,5034.07,111.69,Chennai,S005,Completed,28,Standard,2025-01-30 10:21:00,user1095@example.com,user1095
1059,2025-05-01,North,Electronics,387.53,3225.54,Mumbai,S009,,23,Premium,2025-05-01 18:49:00,user1059@example.com,user1059
1106,2025-04-03,East,Electronics,2722.25,3272.86,Kolkata,S004,Cancelled,53,Premium,2025-04-03 00:57:00,user1106@example.com,
1140,2025-03-19,South,Grocery,7897.34,,Kolkata,S008,Pending,54,Standard,2025-03-19 08:30:00,user1140@example.com,user1140
1120,2025-05-21,West,Furniture,6094.15,4694.8,Mumbai,S005,,29,Standard,2025-05-21 12:10:00,,user1120
1023,2025-02-17,South,Grocery,4111.53,3512.86,Pune,S012,Pending,22,Standard,2025-02-17 11:00:00,user1023@example.com,user1023
1074,2025-05-19,South,Furniture,6798.41,2800.71,Bengaluru,S005,Completed,55,Standard,2025-05-19 06:14:00,user1074@example.com,user1074
1168,2025-05-17,East,Furniture,5424.56,815.37,Hyderabad,S015,Cancelled,30,Basic,2025-05-17 20:20:00,,user1168
1050,2025-06-20,North,Grocery,2141.11,3525.43,Delhi,S014,Cancelled,62,Premium,2025-06-20 17:28:00,,user1050
1082,2025-06-24,West,Grocery,4411.63,2712.46,Mumbai,S011,Pending,60,Premium,2025-06-24 12:43:00,user1082@example.com,user1082
1034,2025-06-29,East,Sports,6970.28,2675.68,Jaipur,S012,Completed,24,Basic,2025-06-29 19:49:00,user1034@example.com,user1034
1139,2025-06-07,East,Grocery,5969.57,640.12,Pune,S008,,51,Premium,2025-06-07 18:53:00,user1139@example.com,user1139
1027,2025-01-21,West,Sports,7477.89,3643.18,Bengaluru,S013,Completed,27,Standard,2025-01-21 19:39:00,,user1027
1058,2025-04-23,South,Sports,1985.38,1577.0,Pune,S010,Completed,24,Basic,2025-04-23 02:53:00,user1058@example.com,user1058
1005,2025-06-09,West,Clothing,5639.75,1510.52,Mumbai,S014,Pending,44,Standard,2025-06-09 23:07:00,user1005@example.com,user1005
1001,2025-01-16,East,Furniture,822.75,2765.3,Delhi,S007,,40,Basic,2025-01-16 23:18:00,user1001@example.com,user1001
1056,2025-03-13,East,Clothing,5590.75,1128.14,Chennai,S008,Cancelled,45,Standard,2025-03-13 08:47:00,user1056@example.com,user1056
1159,2025-04-02,East,Furniture,4020.3,4667.52,Delhi,S009,Pending,43,Premium,2025-04-02 12:13:00,user1159@example.com,user1159
1050,2025-06-17,North,Sports,6518.32,1387.06,Mumbai,S008,Cancelled,40,Standard,2025-06-17 23:15:00,user1050@example.com,user1050
1111,2025-01-01,East,Sports,4464.94,4487.64,Delhi,S005,Completed,59,Basic,2025-01-01 09:16:00,user1111@example.com,user1111
1172,2025-04-22,West,Clothing,3354.36,754.05,Chennai,S011,,40,Basic,2025-04-22 06:54:00,user1172@example.com,user1172
1147,2025-02-18,East,Grocery,5201.75,504.64,Chennai,S008,Completed,65,Standard,2025-02-18 05:30:00,user1147@example.com,user1147
1055,2025-03-20,East,Sports,1458.44,530.48,Mumbai,S011,Pending,60,Basic,2025-03-20 20:46:00,user1055@example.com,user1055
1187,2025-01-26,West,Clothing,2062.45,1270.86,Mumbai,S005,,27,Basic,2025-01-26 01:53:00,,user1187
1057,2025-04-06,South,Electronics,6059.42,581.07,Mumbai,S008,,65,Premium,2025-04-06 07:50:00,user1057@example.com,user1057
1009,2025-03-22,South,Clothing,2568.51,,Jaipur,S011,,53,Standard,2025-03-22 12:26:00,user1009@example.com,user1009
1045,2025-04-15,West,Sports,1804.09,4513.11,Mumbai,S002,Cancelled,43,Premium,2025-04-15 13:13:00,,user1045
1161,2025-02-10,East,Furniture,3528.86,4667.92,Delhi,S011,,58,Premium,2025-02-10 06:30:00,user1161@example.com,
1113,2025-03-25,East,Furniture,636.31,,Mumbai,S005,Completed,34,Basic,2025-03-25 16:38:00,user1113@example.com,user1113
1041,2025-01-30,West,Furniture,298.74,1849.83,Delhi,S010,,56,Standard,2025-01-30 02:46:00,user1041@example.com,user1041
1030,2025-05-14,South,Grocery,3126.44,1147.98,Chennai,S006,,57,Standard,2025-05-14 14:19:00,user1030@example.com,user1030
1193,2025-05-23,West,Sports,433.33,4370.95,Chennai,S003,,40,Standard,2025-05-23 08:53:00,user1193@example.com,user1193
1132,2025-02-13,North,Clothing,1070.12,,Mumbai,S001,,58,Basic,2025-02-13 13:09:00,user1132@example.com,user1132
1195,2025-01-17,West,Grocery,2482.18,106.47,Kolkata,S006,Pending,46,Premium,2025-01-17 03:59:00,,user1195
1056,2025-06-13,West,Sports,1636.39,693.38,Kolkata,S008,Cancelled,53,Premium,2025-06-13 02:52:00,user1056@example.com,user1056
1144,2025-01-25,South,Furniture,4821.37,511.18,Mumbai,S010,Pending,53,Standard,2025-01-25 17:42:00,user1144@example.com,user1144
1074,2025-02-17,West,Furniture,3705.37,2756.74,Mumbai,S002,,37,Premium,2025-02-17 18:27:00,user1074@example.com,user1074
1128,2025-03-16,North,Clothing,3356.71,1376.31,Chennai,S007,,32,Standard,2025-03-16 23:19:00,user1128@example.com,user1128
1140,2025-06-15,West,Electronics,2133.06,1808.21,Chennai,S007,,27,Standard,2025-06-15 04:51:00,user1140@example.com,user1140
1026,2025-02-17,South,Electronics,7178.46,1966.44,Kolkata,S004,Cancelled,58,Standard,2025-02-17 15:41:00,user1026@example.com,user1026
1073,2025-04-14,South,Sports,3226.19,712.92,Pune,S009,,18,Premium,2025-04-14 21:36:00,user1073@example.com,user1073
1183,2025-05-23,North,Furniture,7147.68,1668.84,Pune,S013,Pending,50,Standard,2025-05-23 05:53:00,user1183@example.com,user1183
1145,2025-05-16,North,Electronics,4244.46,2758.98,Pune,S014,Cancelled,35,Premium,2025-05-16 06:30:00,user1145@example.com,user1145
1003,2025-04-22,South,Electronics,3580.53,3933.93,Mumbai,S004,,32,Premium,2025-04-22 07:24:00,,user1003
1181,2025-04-18,West,Clothing,3642.42,301.86,Hyderabad,S015,Completed,64,Standard,2025-04-18 18:42:00,,user1181
1178,2025-05-05,South,Clothing,7170.94,1735.15,Delhi,S004,Completed,61,Standard,2025-05-05 17:09:00,user1178@example.com,user1178
1085,2025-06-03,East,Furniture,4577.36,4639.94,Pune,S009,Completed,18,Basic,2025-06-03 13:59:00,user1085@example.com,user1085
1165,2025-03-08,South,Sports,3619.01,3800.62,Pune,S015,Completed,60,Standard,2025-03-08 21:17:00,user1165@example.com,user1165
1190,2025-06-25,East,Clothing,1172.36,1678.35,Pune,S012,,46,Premium,2025-06-25 21:57:00,user1190@example.com,user1190
1014,2025-02-14,West,Grocery,343.97,3718.87,Mumbai,S007,Pending,24,Premium,2025-02-14 14:04:00,user1014@example.com,user1014
1078,2025-06-11,South,Electronics,5200.23,1621.83,Kolkata,S004,Pending,37,Premium,2025-06-11 15:26:00,,user1078
1108,2025-05-06,North,Electronics,4728.37,72.53,Kolkata,S011,Cancelled,42,Standard,2025-05-06 22:31:00,user1108@example.com,user1108
1134,2025-04-07,West,Grocery,5302.89,2166.91,Hyderabad,S002,,65,Basic,2025-04-07 03:31:00,,user1134
1170,2025-06-02,West,Grocery,7171.53,2889.08,Kolkata,S002,Cancelled,56,Standard,2025-06-02 08:42:00,user1170@example.com,user1170
1139,2025-03-02,West,Grocery,3733.8,3636.79,Delhi,S010,,35,Standard,2025-03-02 18:25:00,user1139@example.com,user1139
1074,2025-06-20,North,Electronics,6144.89,4552.7,Delhi,S013,Cancelled,31,Standard,2025-06-20 00:09:00,user1074@example.com,user1074
1180,2025-05-16,North,Sports,4735.0,3898.19,Mumbai,S004,,49,Basic,2025-05-16 19:49:00,user1180@example.com,user1180
1114,2025-02-14,North,Furniture,247.06,2470.36,Mumbai,S003,Completed,41,Standard,2025-02-14 17:49:00,user1114@example.com,user1114
1083,2025-03-26,South,Clothing,7451.84,211.73,Mumbai,S014,,48,Premium,2025-03-26 02:09:00,user1083@example.com,user1083
1030,2025-02-25,North,Clothing,7228.8,,Bengaluru,S002,Pending,65,Basic,2025-02-25 04:51:00,user1030@example.com,user1030
1083,2025-02-03,South,Clothing,6805.8,1385.42,Bengaluru,S010,Pending,24,Standard,2025-02-03 05:20:00,user1083@example.com,user1083
1062,2025-06-27,West,Clothing,6249.4,1538.62,Mumbai,S012,Cancelled,65,Standard,2025-06-27 22:01:00,user1062@example.com,user1062
1040,2025-04-24,North,Grocery,7050.91,376.33,Hyderabad,S002,,21,Premium,2025-04-24 03:05:00,user1040@example.com,user1040
1104,2025-06-10,West,Grocery,2791.15,3945.54,Pune,S013,,50,Basic,2025-06-10 14:07:00,user1104@example.com,user1104
1098,2025-01-18,North,Furniture,5939.62,1633.49,Bengaluru,S004,,35,Basic,2025-01-18 09:26:00,user1098@example.com,user1098
1030,2025-04-26,South,Grocery,2125.58,524.56,Delhi,S009,,28,Premium,2025-04-26 02:36:00,user1030@example.com,user1030
1087,2025-04-07,West,Grocery,5314.58,2579.66,Bengaluru,S006,,45,Basic,2025-04-07 20:07:00,user1087@example.com,user1087
1150,2025-05-03,East,Clothing,7376.59,4363.74,Kolkata,S012,Completed,33,Standard,2025-05-03 19:39:00,user1150@example.com,user1150
1054,2025-04-20,South,Clothing,5613.66,472.77,Chennai,S005,,28,Basic,2025-04-20 00:29:00,user1054@example.com,user1054
1175,2025-04-27,North,Grocery,948.71,,Mumbai,S010,,64,Basic,2025-04-27 20:27:00,user1175@example.com,user1175
1161,2025-02-13,South,Furniture,2075.26,2472.95,Jaipur,S001,,52,Standard,2025-02-13 07:40:00,user1161@example.com,user1161
1040,2025-01-15,West,Clothing,1967.46,2213.74,Kolkata,S009,Completed,18,Standard,2025-01-15 11:19:00,user1040@example.com,user1040
1176,2025-01-24,North,Furniture,628.78,3275.13,Chennai,S002,Completed,21,Basic,2025-01-24 12:09:00,user1176@example.com,user1176
1103,2025-06-10,North,Grocery,7877.96,2343.99,Delhi,S014,,61,Basic,2025-06-10 23:17:00,user1103@example.com,user1103
1182,2025-06-17,West,Clothing,2499.02,1374.62,Chennai,S011,Completed,51,Basic,2025-06-17 12:48:00,user1182@example.com,user1182
1081,2025-01-04,South,Furniture,2481.98,3524.55,Bengaluru,S004,Cancelled,51,Basic,2025-01-04 00:28:00,user1081@example.com,user1081
1096,2025-01-22,West,Sports,4407.64,3851.65,Pune,S008,Pending,43,Standard,2025-01-22 00:36:00,user1096@example.com,user1096
1125,2025-01-10,East,Furniture,3827.4,,Bengaluru,S005,Pending,56,Basic,2025-01-10 15:49:00,user1125@example.com,user1125
1052,2025-03-14,East,Clothing,7904.33,121.96,Bengaluru,S006,Pending,52,Premium,2025-03-14 17:31:00,user1052@example.com,user1052
1029,2025-04-06,West,Furniture,2088.66,1357.54,Jaipur,S015,Cancelled,64,Standard,2025-04-06 18:09:00,user1029@example.com,user1029
1087,2025-03-07,West,Clothing,2707.84,1000.33,Kolkata,S005,Cancelled,17,Standard,2025-03-07 21:46:00,user1087@example.com,user1087
1003,2025-05-12,East,Furniture,1021.89,606.59,Delhi,S007,Cancelled,21,Standard,2025-05-12 08:08:00,user1003@example.com,user1003
1093,2025-05-15,West,Furniture,3423.81,1318.3,Delhi,S008,,37,Premium,2025-05-15 16:49:00,user1093@example.com,user1093
1176,2025-01-26,East,Clothing,365.44,1198.61,Jaipur,S006,,39,Standard,2025-01-26 07:59:00,,user1176
1059,2025-04-19,East,Electronics,5717.17,,Bengaluru,S006,Completed,47,Premium,2025-04-19 16:30:00,user1059@example.com,user1059
1161,2025-01-25,East,Grocery,1099.9,3826.87,Jaipur,S002,,37,Basic,2025-01-25 16:39:00,user1161@example.com,user1161
1005,2025-05-06,East,Sports,4070.73,3448.92,Jaipur,S013,Pending,54,Premium,2025-05-06 15:12:00,user1005@example.com,user1005
1048,2025-05-24,North,Furniture,5508.87,3756.23,Hyderabad,S005,,45,Basic,2025-05-24 23:41:00,user1048@example.com,user1048
1139,2025-01-07,East,Electronics,1713.57,2912.22,Chennai,S012,Completed,58,Premium,2025-01-07 06:31:00,user1139@example.com,user1139
1011,2025-06-05,South,Grocery,7535.16,1273.1,Hyderabad,S007,Cancelled,49,Premium,2025-06-05 04:01:00,user1011@example.com,user1011
1053,2025-02-23,West,Sports,2230.14,1815.68,Hyderabad,S007,,60,Premium,2025-02-23 07:09:00,user1053@example.com,user1053
1127,2025-05-30,West,Grocery,5593.69,2461.32,Delhi,S013,,24,Standard,2025-05-30 23:55:00,user1127@example.com,user1127
1068,2025-01-22,South,Furniture,4601.86,2562.2,Delhi,S009,Pending,24,Premium,2025-01-22 07:07:00,user1068@example.com,user1068
1058,2025-02-01,East,Electronics,831.39,4348.81,Chennai,S013,,35,Standard,2025-02-01 01:26:00,user1058@example.com,user1058
1174,2025-06-02,South,Clothing,435.25,1052.78,Pune,S015,Completed,62,Premium,2025-06-02 14:49:00,user1174@example.com,user1174
1191,2025-03-27,East,Electronics,5282.39,2474.6,Kolkata,S010,Completed,24,Basic,2025-03-27 20:33:00,user1191@example.com,user1191
1110,2025-03-03,North,Sports,3189.94,1863.45,Mumbai,S008,Completed,36,Standard,2025-03-03 17:33:00,user1110@example.com,user1110
1044,2025-06-01,West,Clothing,4565.46,266.3,Bengaluru,S014,,59,Basic,2025-06-01 03:23:00,user1044@example.com,user1044
1060,2025-06-21,North,Grocery,3610.21,939.16,Pune,S002,Cancelled,53,Standard,2025-06-21 07:28:00,user1060@example.com,user1060
1037,2025-01-16,East,Electronics,5824.0,2904.05,Delhi,S002,Completed,42,Basic,2025-01-16 13:46:00,user1037@example.com,user1037
1186,2025-02-01,South,Furniture,1817.17,460.54,Delhi,S012,Cancelled,62,Premium,2025-02-01 18:14:00,user1186@example.com,user1186
1028,2025-03-06,East,Sports,2806.37,,Mumbai,S006,Pending,26,Basic,2025-03-06 13:59:00,user1028@example.com,user1028
1131,2025-03-10,North,Grocery,6280.18,1317.38,Jaipur,S004,Pending,53,Premium,2025-03-10 08:58:00,user1131@example.com,user1131
1185,2025-03-27,North,Grocery,6837.67,782.3,Pune,S015,Completed,43,Standard,2025-03-27 05:25:00,user1185@example.com,user1185
1134,2025-03-27,South,Furniture,6624.74,4568.46,Jaipur,S009,Pending,24,Premium,2025-03-27 21:13:00,user1134@example.com,user1134
1197,2025-05-20,South,Clothing,644.66,1065.98,Bengaluru,S009,,36,Standard,2025-05-20 08:00:00,user1197@example.com,user1197
1071,2025-03-30,West,Sports,5265.96,232.12,Delhi,S010,Cancelled,49,Premium,2025-03-30 21:50:00,user1071@example.com,user1071
1110,2025-02-19,North,Grocery,463.23,1287.78,Mumbai,S007,Cancelled,51,Basic,2025-02-19 07:31:00,user1110@example.com,user1110
1154,2025-06-14,North,Furniture,2265.57,1178.13,Hyderabad,S002,,38,Standard,2025-06-14 22:43:00,user1154@example.com,user1154
1068,2025-03-05,North,Clothing,4660.9,2768.46,Hyderabad,S004,Cancelled,48,Standard,2025-03-05 20:10:00,user1068@example.com,user1068
1186,2025-04-18,East,Electronics,3041.78,3254.7,Delhi,S001,Completed,27,Premium,2025-04-18 18:29:00,user1186@example.com,user1186
1176,2025-01-28,East,Grocery,5225.49,1483.19,Delhi,S003,,26,Basic,2025-01-28 16:43:00,user1176@example.com,user1176
1098,2025-02-04,East,Grocery,3021.62,2651.15,Jaipur,S014,Completed,64,Standard,2025-02-04 17:20:00,user1098@example.com,user1098
1030,2025-05-26,West,Clothing,7013.5,2043.38,Mumbai,S002,Pending,61,Basic,2025-05-26 08:39:00,user1030@example.com,user1030
1081,2025-01-15,North,Electronics,3035.32,776.78,Jaipur,S008,Completed,37,Basic,2025-01-15 04:47:00,user1081@example.com,user1081
1190,2025-03-22,South,Furniture,6104.67,1818.9,Bengaluru,S003,Completed,35,Standard,2025-03-22 01:22:00,user1190@example.com,user1190
1110,2025-01-11,North,Sports,7344.04,4568.5,Mumbai,S003,Pending,22,Standard,2025-01-11 01:51:00,user1110@example.com,user1110
1164,2025-06-09,East,Electronics,1880.51,3772.86,Delhi,S007,Pending,26,Standard,2025-06-09 22:00:00,user1164@example.com,user1164
1147,2025-04-12,North,Electronics,7688.57,3405.23,Bengaluru,S009,,18,Basic,2025-04-12 15:51:00,user1147@example.com,user1147
1159,2025-04-26,North,Electronics,5723.59,3530.08,Delhi,S001,Cancelled,46,Standard,2025-04-26 04:36:00,user1159@example.com,user1159
1145,2025-01-08,West,Electronics,3805.21,2007.13,Chennai,S005,,57,Premium,2025-01-08 20:31:00,user1145@example.com,user1145
1143,2025-04-24,North,Grocery,7806.35,3636.27,Kolkata,S002,,23,Standard,2025-04-24 18:19:00,user1143@example.com,user1143
1108,2025-06-20,East,Clothing,1852.43,,Bengaluru,S005,Completed,16,Standard,2025-06-20 06:15:00,user1108@example.com,user1108
1143,2025-04-10,North,Sports,5544.53,2360.82,Jaipur,S014,Cancelled,41,Premium,2025-04-10 19:46:00,user1143@example.com,user1143
1082,2025-02-17,West,Grocery,6955.7,1852.4,Mumbai,S006,Completed,53,Basic,2025-02-17 20:55:00,user1082@example.com,user1082
1192,2025-01-29,North,Furniture,1223.22,125.44,Mumbai,S008,Cancelled,30,Standard,2025-01-29 10:21:00,user1192@example.com,user1192
1104,2025-05-17,North,Sports,301.83,1326.31,Pune,S002,,52,Basic,2025-05-17 08:21:00,user1104@example.com,user1104
1088,2025-04-17,North,Electronics,3000.99,1190.74,Jaipur,S002,Cancelled,20,Standard,2025-04-17 00:18:00,user1088@example.com,user1088
1036,2025-01-20,South,Grocery,6377.3,4632.7,Bengaluru,S015,Cancelled,62,Basic,2025-01-20 23:50:00,user1036@example.com,user1036
1104,2025-06-08,East,Electronics,6885.34,,Hyderabad,S003,,37,Premium,2025-06-08 17:36:00,user1104@example.com,user1104
1075,2025-04-20,West,Sports,1141.68,4039.62,Delhi,S012,Completed,64,Premium,2025-04-20 06:00:00,user1075@example.com,user1075
1004,2025-01-16,East,Clothing,4744.94,1054.66,Mumbai,S011,Pending,22,Premium,2025-01-16 13:16:00,user1004@example.com,user1004
1028,2025-03-25,South,Clothing,6382.27,795.94,Kolkata,S013,,27,Standard,2025-03-25 13:20:00,user1028@example.com,user1028
1115,2025-05-24,West,Clothing,5391.66,650.25,Kolkata,S008,,40,Standard,2025-05-24 15:06:00,user1115@example.com,user1115
1127,2025-02-17,West,Sports,7959.07,1649.5,Chennai,S010,Pending,31,Basic,2025-02-17 14:18:00,user1127@example.com,user1127
1100,2025-05-09,East,Clothing,1899.48,1662.22,Mumbai,S005,Completed,46,Premium,2025-05-09 15:27:00,user1100@example.com,user1100
1171,2025-04-30,West,Sports,389.1,144.89,Delhi,S004,Cancelled,42,Basic,2025-04-30 00:25:00,user1171@example.com,user1171
1158,2025-02-19,North,Clothing,6260.7,,Chennai,S006,Completed,18,Standard,2025-02-19 17:59:00,user1158@example.com,user1158
1027,2025-01-07,South,Grocery,2914.33,92.54,Jaipur,S003,Completed,26,Standard,2025-01-07 12:33:00,user1027@example.com,user1027
1146,2025-03-10,West,Furniture,2789.83,347.38,Mumbai,S015,,16,Standard,2025-03-10 17:29:00,user1146@example.com,user1146
1185,2025-05-03,West,Furniture,205.64,4213.43,Chennai,S007,Pending,23,Standard,2025-05-03 02:50:00,user1185@example.com,
1132,2025-04-17,East,Sports,6218.58,4817.28,Mumbai,S003,Pending,30,Premium,2025-04-17 22:49:00,user1132@example.com,user1132
1015,2025-03-30,East,Sports,7979.8,3512.45,Hyderabad,S013,Pending,37,Basic,2025-03-30 13:42:00,user1015@example.com,user1015
1059,2025-03-21,North,Grocery,4628.63,2839.36,Mumbai,S002,Completed,22,Basic,2025-03-21 01:54:00,user1059@example.com,user1059
1183,2025-01-23,West,Clothing,390.3,4428.99,Chennai,S010,,41,Premium,2025-01-23 23:44:00,user1183@example.com,user1183
1086,2025-06-11,East,Grocery,2187.03,304.92,Bengaluru,S004,Pending,46,Basic,2025-06-11 14:59:00,user1086@example.com,user1086
1163,2025-05-29,North,Electronics,5897.05,3654.4,Mumbai,S002,Pending,63,Standard,2025-05-29 18:50:00,user1163@example.com,user1163
1041,2025-05-07,North,Furniture,3119.22,22.33,Bengaluru,S011,Pending,36,Premium,2025-05-07 05:00:00,user1041@example.com,user1041
1082,2025-02-07,North,Sports,3993.9,,Chennai,S002,,45,Standard,2025-02-07 00:32:00,user1082@example.com,user1082
1034,2025-02-01,West,Electronics,2622.91,3370.88,Kolkata,S009,Completed,58,Premium,2025-02-01 16:29:00,user1034@example.com,user1034
1076,2025-01-20,South,Furniture,1017.1,4847.64,Kolkata,S005,Pending,32,Basic,2025-01-20 03:10:00,user1076@example.com,user1076
1059,2025-03-06,West,Grocery,6393.44,688.66,Bengaluru,S003,Pending,49,Standard,2025-03-06 12:26:00,user1059@example.com,user1059
1136,2025-02-13,East,Clothing,3186.68,3474.72,Pune,S011,Completed,30,Premium,2025-02-13 06:15:00,user1136@example.com,user1136
1006,2025-06-22,West,Electronics,6205.03,2950.36,Pune,S006,,52,Basic,2025-06-22 03:36:00,user1006@example.com,user1006
1177,2025-02-11,West,Furniture,6103.98,2846.81,Jaipur,S015,Pending,43,Basic,2025-02-11 21:34:00,user1177@example.com,user1177
1125,2025-04-20,North,Furniture,7918.35,4001.71,Bengaluru,S012,,60,Premium,2025-04-20 13:45:00,user1125@example.com,user1125
1006,2025-06-17,North,Furniture,931.34,362.12,Delhi,S008,,38,Basic,2025-06-17 15:10:00,user1006@example.com,user1006
1099,2025-06-08,West,Sports,779.72,759.95,Pune,S006,,47,Standard,2025-06-08 04:29:00,user1099@example.com,
1033,2025-02-22,South,Furniture,3144.39,2201.71,Hyderabad,S011,Pending,37,Standard,2025-02-22 11:14:00,,user1033
1136,2025-05-30,North,Furniture,3390.31,1885.77,Pune,S004,Cancelled,49,Premium,2025-05-30 18:04:00,user1136@example.com,user1136
1124,2025-05-21,South,Electronics,7925.46,3453.2,Bengaluru,S013,Completed,23,Premium,2025-05-21 03:13:00,user1124@example.com,user1124
1120,2025-01-21,North,Clothing,7306.17,4153.41,Chennai,S010,,54,Premium,2025-01-21 15:23:00,user1120@example.com,user1120
1001,2025-01-28,East,Sports,6801.18,540.28,Bengaluru,S010,Completed,32,Standard,2025-01-28 12:16:00,user1001@example.com,user1001
1035,2025-06-07,South,Clothing,3813.09,3593.11,Pune,S005,Cancelled,19,Basic,2025-06-07 16:58:00,user1035@example.com,user1035
1099,2025-03-07,North,Electronics,1194.81,4837.73,Jaipur,S003,Completed,36,Basic,2025-03-07 14:09:00,user1099@example.com,user1099
1046,2025-02-17,South,Electronics,6201.61,335.41,Mumbai,S007,Pending,30,Standard,2025-02-17 04:17:00,user1046@example.com,user1046
1012,2025-03-24,West,Grocery,7722.36,498.38,Hyderabad,S014,Pending,50,Standard,2025-03-24 02:41:00,user1012@example.com,user1012
1114,2025-03-25,North,Electronics,1050.77,271.4,Bengaluru,S010,Completed,37,Basic,2025-03-25 02:53:00,user1114@example.com,user1114
1195,2025-05-02,South,Electronics,1793.41,33.68,Delhi,S010,Completed,16,Premium,2025-05-02 07:38:00,user1195@example.com,user1195
1067,2025-02-23,North,Clothing,4541.88,39.39,Chennai,S010,,65,Standard,2025-02-23 03:06:00,user1067@example.com,user1067
1056,2025-02-15,West,Electronics,2381.0,1899.76,Kolkata,S006,,18,Standard,2025-02-15 20:03:00,user1056@example.com,user1056
1115,2025-01-15,South,Grocery,4661.42,3196.38,Delhi,S001,Cancelled,53,Basic,2025-01-15 11:43:00,,user1115
1129,2025-03-08,South,Grocery,7304.67,581.01,Delhi,S009,Completed,50,Premium,2025-03-08 10:34:00,user1129@example.com,user1129
1061,2025-04-02,East,Furniture,7226.19,1247.52,Mumbai,S010,Completed,17,Standard,2025-04-02 10:16:00,user1061@example.com,user1061
1067,2025-06-24,South,Furniture,1913.84,2305.87,Mumbai,S002,Pending,49,Basic,2025-06-24 09:10:00,user1067@example.com,user1067
1165,2025-05-27,South,Sports,5641.06,98.75,Pune,S005,Completed,45,Premium,2025-05-27 15:59:00,user1165@example.com,user1165
1000,2025-03-24,West,Sports,253.73,1794.38,Chennai,S013,Pending,21,Basic,2025-03-24 11:12:00,,user1000
1152,2025-01-27,West,Electronics,3125.69,99.72,Delhi,S001,Cancelled,23,Standard,2025-01-27 20:39:00,user1152@example.com,user1152
1042,2025-02-19,West,Furniture,3761.41,1713.67,Delhi,S003,Cancelled,16,Premium,2025-02-19 22:53:00,user1042@example.com,user1042
1198,2025-06-08,West,Sports,4650.14,1666.4,Delhi,S015,,61,Premium,2025-06-08 14:56:00,user1198@example.com,user1198
1055,2025-02-06,South,Furniture,3986.94,3523.39,Delhi,S013,Pending,47,Standard,2025-02-06 03:04:00,user1055@example.com,user1055
1181,2025-02-26,North,Grocery,2526.32,809.8,Bengaluru,S008,Cancelled,58,Basic,2025-02-26 14:36:00,user1181@example.com,user1181
1015,2025-03-10,West,Electronics,850.21,4989.33,Pune,S001,,46,Standard,2025-03-10 20:19:00,user1015@example.com,user1015
1018,2025-06-28,North,Furniture,6827.54,2560.55,Jaipur,S008,Pending,40,Standard,2025-06-28 15:08:00,user1018@example.com,user1018
1097,2025-01-11,West,Furniture,1349.89,1422.05,Mumbai,S011,Pending,54,Standard,2025-01-11 08:32:00,user1097@example.com,user1097
1138,2025-02-27,South,Furniture,2956.58,,Bengaluru,S008,,50,Standard,2025-02-27 08:00:00,user1138@example.com,user1138
1091,2025-01-19,West,Grocery,5399.16,4016.14,Hyderabad,S006,Completed,55,Standard,2025-01-19 21:09:00,user1091@example.com,user1091
1131,2025-02-21,North,Furniture,688.87,4785.3,Chennai,S006,Cancelled,19,Standard,2025-02-21 03:06:00,user1131@example.com,user1131
1017,2025-06-24,East,Grocery,7892.91,1854.9,Pune,S015,Cancelled,29,Premium,2025-06-24 22:41:00,user1017@example.com,user1017
1186,2025-06-17,South,Electronics,1588.53,2506.92,Hyderabad,S004,Pending,19,Basic,2025-06-17 18:04:00,user1186@example.com,user1186
1040,2025-02-03,East,Furniture,5761.92,4123.68,Delhi,S014,Cancelled,20,Basic,2025-02-03 11:52:00,user1040@example.com,user1040
1051,2025-03-16,West,Electronics,587.13,395.39,Delhi,S006,,39,Premium,2025-03-16 15:34:00,user1051@example.com,user1051
1112,2025-05-21,North,Sports,5554.61,1037.15,Mumbai,S013,,43,Premium,2025-05-21 14:52:00,,user1112
1035,2025-06-30,East,Furniture,4069.53,2320.45,Kolkata,S006,,49,Basic,2025-06-30 01:41:00,user1035@example.com,user1035
1180,2025-02-03,North,Clothing,5798.81,,Pune,S003,Cancelled,43,Premium,2025-02-03 17:59:00,user1180@example.com,user1180
1071,2025-06-21,North,Furniture,1867.23,1776.63,Kolkata,S007,Completed,34,Premium,2025-06-21 15:26:00,user1071@example.com,user1071
1156,2025-02-16,North,Clothing,7273.61,1236.28,Delhi,S008,Pending,60,Standard,2025-02-16 21:48:00,user1156@example.com,user1156
1021,2025-01-19,South,Sports,6147.52,3701.78,Pune,S008,Cancelled,23,Standard,2025-01-19 21:31:00,user1021@example.com,user1021
